id,category,source,target,name,kind,fiat_value,truth_score
mor_3807a0d5d9,𝓔 Economy,mediacompany_9614319033,researchcompany_eeeef2bc6f,purchase/culture,purchase,110301.40343973985,20.937288248285732
mor_5af351de57,𝓔 Economy,industrialcompany_8a51d1cee5,industrialcompany_a8f2063417,purchase/housing,purchase,13814.097173509823,23.800785616101226
mor_96822c2c21,𝓔 Economy,industrialcompany_7923fec247,industrialcompany_84f09a946f,purchase/insurance,purchase,9177.938719035263,23.292287959833434
mor_53e8c3e1ae,𝓔 Economy,industrialcompany_a05d2430ef,strategiccompany_7c195c68c5,purchase/finance,purchase,24281.04976686386,23.426043742624213
mor_9143e26109,𝓔 Economy,industrialcompany_a8f2063417,industrialcompany_7923fec247,purchase/logistics,purchase,12636.60159806894,21.767305821781136
mor_bcd0f37694,𝓔 Economy,industrialcompany_bf5533003b,researchcompany_dcb0469ba4,purchase/construction,purchase,48365.79843575198,31.200617318221866
mor_baa33e4f61,𝓔 Economy,investmentbank_d66c7a1d67,country_5250a46b94,loan-origination,loan,123342.16918990665,21.2625
mor_ca919138e1,𝓔 Economy,civiliancompany_3eb7d05ea7,strategiccompany_439a1601f0,purchase/health,purchase,52392.947947355984,31.302465084199465
mor_8b93737e0e,𝓔 Economy,mediacompany_56b44e9c33,mediacompany_b1988d9596,purchase/law,purchase,65804.07864193674,32.18547092726371
mor_4b3fa391d8,𝓔 Economy,strategiccompany_4789dc577f,household_e72d51e0f7,purchase/cybersecurity,purchase,22765.527123910306,28.323833952507947
mor_c12607f002,𝓔 Economy,researchcompany_eeeef2bc6f,household_68647cf42a,purchase/education,purchase,10019.35656120254,25.09061108329179
mor_de7465bda9,𝓔 Economy,civiliancompany_62338638c2,researchcompany_25b98813ea,purchase/luxury,purchase,7388.314167554136,17.183789617779123
mor_0de67eb187,𝓔 Economy,industrialcompany_4ba604d89d,civiliancompany_5eed1f8919,purchase/construction,purchase,36243.97113218346,30.394165916727786
mor_a89da10c4b,𝓔 Economy,industrialcompany_84f09a946f,mediacompany_c3b98ec113,purchase/software,purchase,10203.513055983845,26.039040680869974
mor_86a40a80d8,𝓔 Economy,researchcompany_152757386c,industrialcompany_1f57124c26,purchase/biotech,purchase,65574.3796728131,32.81449682299211
mor_9dee1806a1,𝓔 Economy,strategiccompany_81189362e5,mediacompany_c3b98ec113,purchase/space,purchase,105669.87682929011,34.14397644430031
mor_b7145d8490,𝓔 Economy,strategiccompany_fe059879da,mediacompany_f3bc88044c,purchase/agriculture,purchase,14508.249012613125,24.40840337490735
mor_3e3408c388,𝓔 Economy,mediacompany_b1988d9596,strategiccompany_27ea116614,purchase/culture,purchase,9158.135880179787,16.675030189986163
mor_4291206adf,𝓔 Economy,mediacompany_9de71892db,researchcompany_dcb0469ba4,purchase/luxury,purchase,55095.43755816217,20.82258122187726
mor_2a53a2b25c,𝓔 Economy,cyberdefensecompact_9ebb88e93d,country_0a0756cc7d,defense-support,defense,0.0,15.643496885100504
mor_8ede39dc6e,𝓔 Economy,strategiccompany_624586baf0,household_ee6507bfbe,purchase/space,purchase,35631.32619730388,31.034069242881156
mor_9c733b0762,𝓔 Economy,industrialcompany_6501d515af,country_38e4125219,purchase/energy,purchase,69520.46958256613,32.339650618127344
mor_94874fae4f,𝓔 Economy,researchcompany_eeeef2bc6f,mediacompany_9614319033,purchase/education,purchase,8378.049582023254,24.623794909040257
mor_f673c4ca12,𝓔 Economy,mediacompany_6645c6f892,researchcompany_b7e45f0409,purchase/media,purchase,153934.09366063643,20.28507869426338
mor_fbed64d78b,𝓔 Economy,industrialcompany_6501d515af,industrialcompany_914096db10,purchase/energy,purchase,10401.961638987286,27.008767302425316
mor_be49d051ba,𝓔 Economy,strategiccompany_7c195c68c5,industrialcompany_7923fec247,purchase/cybersecurity,purchase,13890.090379700669,26.980825575039965
mor_9ceeffa679,𝓔 Economy,industrialcompany_8a51d1cee5,industrialcompany_bc0a6202f5,purchase/housing,purchase,23556.56023009254,25.074371036086216
mor_b9df794a57,𝓔 Economy,mediacompany_9de71892db,mediacompany_56b44e9c33,purchase/luxury,purchase,35085.56309700647,20.005246756546793
mor_a044b419e7,𝓔 Economy,strategiccompany_439a1601f0,industrialcompany_8a51d1cee5,purchase/space,purchase,6819.157889736299,26.304106508774996
mor_3a69644545,𝓔 Economy,strategiccompany_fe059879da,household_cd48ab6ea0,purchase/agriculture,purchase,6700.613268336789,22.5255084444707
mor_3eecbc9c30,𝓔 Economy,industrialcompany_f1406aac2b,household_e72d51e0f7,purchase/construction,purchase,10143.310613358948,26.83479282268516
mor_69ea275301,𝓔 Economy,platformcompany_d8ec02743d,strategiccompany_5aa1ad3661,purchase/health,purchase,7509.429258304061,25.89454935737032
mor_0e26e3bd08,𝓔 Economy,industrialcompany_bf5533003b,strategiccompany_81189362e5,purchase/construction,purchase,6703.738723397849,25.677304781908827
