automation_level_avg,avg_price,capital_stock,debt_value,description,firms,inventory,label,last_output,last_profit,last_sales_value,output_good,positive_wallet_value,sector
0.04173933373049573,6.963766625052753,712.663357215884,0.0,"Erzeugt Nahrung aus Natur, Energie, Maschinen und Arbeit.",5,55.91123283404367,Landwirtschaft,29.759032823292294,125.70944680989028,184.3016685029442,food,4092.9384180486177,agriculture
0.09945540277732848,8.819726810561537,215.0061974209871,0.0,Gewinnt Rohstoffe und erzeugt ökologische Nebenrisiken.,2,6.125233309168806,Rohstoffe,7.144282024954304,47.88168167212065,68.00753495956701,raw_materials,1338.5555711422403,mining
0.4951357678344647,5.623044087296161,443.52947924768387,0.0,Erzeugt Strom/Wärme/Treibstoffe; zentrale Produktionsbedingung.,3,34.15498043028634,Energie,21.421479522022757,55.7921318354546,119.54990921515616,energy,2942.074339482441,energy
0.2505749491483576,13.530798519641783,555.9762985857983,0.0,Verwandelt Rohstoffe und Energie in Geräte und Konsumgüter.,7,71.2870238041139,Industrie,12.426712217610035,35.24866939942839,99.06746560559122,manufactured_goods,1640.4538928016334,manufacturing
0.0398558077771491,5.7763963641378835,198.6045029395711,0.0,"Baut Wohnungen, Anlagen und Infrastruktur.",5,56.498032665340816,Bau,8.566941760621514,-33.59938084992481,28.163134493356804,housing,3.8130992135517103,construction
0.0571740149771645,6.710706157078078,194.57513116655002,0.5361713985593137,"Heilt, pflegt und stabilisiert menschliche Arbeitsfähigkeit.",4,2.244773401449188,Gesundheit,3.3539769229319294,13.956427058382404,34.82160124363052,health_service,40.4499479944545,healthcare
0.06818729501315215,6.563263769815857,106.28508783879874,0.0,Erhöht Fähigkeiten und senkt zukünftige Knappheit.,2,49.03762124826585,Bildung,4.336099624518951,6.481401331886259,18.239742952776275,education_service,668.5667308685795,education
0.2547359892613776,10.816756500315684,271.8430870438627,0.0,"Bewegt Güter, Menschen und Versorgungsströme.",3,25.68633662316377,Logistik,10.714223692142172,47.81533831638234,91.36227227768265,transport_service,1261.2232117695712,logistics
0.0627501776404557,4.754331122068759,335.48448073250887,0.0,Organisiert Marktzugang und Kundenversorgung.,9,206.4961701036014,Handel,9.186760175161059,-18.65039772461364,16.41916099733504,retail_service,624.7111180781069,retail
0.18586373621130237,4.93106500694644,95.612558952526,0.0,"Allokiert Kredit, Risiko und Zahlungsfähigkeit.",2,53.980056951581574,Finanzwesen,1.8891633070289298,-0.6020607751070031,5.144237362713524,finance_service,441.8938723605599,finance
0.07584478155818557,7.3749992717921415,145.53092007792335,0.0,"Schafft Ordnung, Regeln, Gemeingüter und Verwaltung.",3,1.0655944752883608,Öffentlicher Dienst,1.8506490403381095,20.801740192750103,32.46430122825792,public_service,150.34310281093187,public
0.053743211911375266,6.320012603634522,212.34369106705137,0.0,"Erzeugt Kultur, Design, Erzählungen und Aufmerksamkeit.",5,200.43057802943207,Kreativwirtschaft,7.658684398193883,2.258225379299204,19.50308519869631,culture_service,689.6508260030581,creative
0.04972916519350591,5.559103004965963,226.54146192253202,0.0,"Erzeugt Gastronomie, Tourismus, Unterkunft und Alltagsdienst.",4,92.44440556101898,Gastgewerbe,6.461289456898518,-6.074126968122412,12.98182417918669,hospitality_service,826.7570947316727,hospitality
0.07617198254040171,9.454223665928717,312.7789258008787,0.0,"Senkt Abschreibung, hält Systeme lebendig und verhindert Krise.",5,61.55625105591443,Wartung,7.3970695361905845,8.599361639293491,33.42811250453561,maintenance_service,481.1510918729042,maintenance
0.28076790725014555,6.597792107393356,292.13269904645813,0.47594380035320205,"Programmiert, automatisiert und erzeugt datenbasierte Produktionsmittel.",5,101.65939837051937,Software/KI/Automatisierung,8.988301465889277,2.5051682797788306,27.156432966774034,automation_service,1618.8402646539,software_ai
0.030892098832995374,9.336792172874357,53.37175594371903,0.0,"Findet neue Aufgaben, Modelle, Werkzeuge und Generierungsprinzipien.",2,59.358070155317435,Forschung,3.7220888629156645,-6.784099614620917,12.04531085667426,knowledge,262.5093253590049,research
0.06866863278350549,13.451023065510245,159.80235509540398,0.0,Repariert ökologische Schäden und stärkt Langzeitresilienz.,2,24.083460588653338,Umwelt/Resilienz,0.0,21.248311857390508,23.23825000397541,environment_service,767.5522285686636,environment
0.11484780376883325,7.77868548786016,97.04260006963057,0.0,"Schützt Infrastruktur, Menschen, Netze und Vertragsordnung.",2,3.258401971549379,Sicherheit,2.125275629981328,7.321166287472136,18.181464192203606,security_service,254.0779105848856,security
