automation_level_avg,avg_price,capital_stock,debt_value,description,firms,inventory,label,last_output,last_profit,last_sales_value,output_good,positive_wallet_value,sector
0.0704950462986124,15.963509056021794,525.6452523090201,0.0,"Erzeugt Nahrung aus Natur, Energie, Maschinen und Arbeit.",7,0.8484802149383067,Landwirtschaft,10.443247477148288,154.26961055969008,185.44463382650284,food,2886.1642386333397,agriculture
0.09555628898349719,15.40130313749101,115.20805144624859,0.0,Gewinnt Rohstoffe und erzeugt ökologische Nebenrisiken.,2,0.7433403266498639,Rohstoffe,1.0617550149740504,28.641372057511443,32.69726232764366,raw_materials,430.6945940044088,mining
0.20601465012083212,23.03650331364087,255.94605876962834,0.0,Erzeugt Strom/Wärme/Treibstoffe; zentrale Produktionsbedingung.,4,0.11954283397350587,Energie,4.446773215702996,80.97434151559156,109.53938382300231,energy,1070.9700547708255,energy
0.26974906454199493,21.384539434700706,533.4671354154757,0.0,Verwandelt Rohstoffe und Energie in Geräte und Konsumgüter.,7,16.073210099241916,Industrie,6.038383582928482,51.98581314821203,92.5106349920427,manufactured_goods,1831.1183280346638,manufacturing
0.05745096030662069,29.34172482687987,199.88074651655108,0.0,"Baut Wohnungen, Anlagen und Infrastruktur.",3,9.657127866659664,Bau,4.153393455902961,6.671419490880851,56.17188008557626,housing,611.8245025507978,construction
0.06263322025583551,16.028613150651033,207.7266345365002,0.0,"Heilt, pflegt und stabilisiert menschliche Arbeitsfähigkeit.",4,3.9916362418011766,Gesundheit,4.424425689553138,25.48439069519552,51.06212634585364,health_service,235.29463249163064,healthcare
0.04364822358948239,0.8801217375379011,165.91402646112323,0.540897607944369,Erhöht Fähigkeiten und senkt zukünftige Knappheit.,5,90.59125889984375,Bildung,7.127530909441507,-10.834740600872234,7.936251349847872,education_service,2.6423952218352844,education
0.19696636987476443,20.166784424028148,193.90727261588955,0.0,"Bewegt Güter, Menschen und Versorgungsströme.",3,0.5514687808482466,Logistik,3.4905532658652545,55.1142829585917,68.27929992123521,transport_service,761.9566144647927,logistics
0.06981942388442501,10.821480684249439,319.177918445695,0.0,Organisiert Marktzugang und Kundenversorgung.,5,28.665044326971174,Handel,7.168007880484313,-12.496755640392497,18.661994756441217,retail_service,1321.3490921926284,retail
0.22655173449255675,7.2754483479709755,129.38563053348676,0.12354855130242576,"Allokiert Kredit, Risiko und Zahlungsfähigkeit.",3,38.48081139262359,Finanzwesen,3.3223553600391296,-10.143809260887004,2.9619341527208034,finance_service,61.53535597871495,finance
0.03202823264509256,5.962338223599301,157.2367197950697,0.0,"Schafft Ordnung, Regeln, Gemeingüter und Verwaltung.",4,2.87310329309533,Öffentlicher Dienst,5.3157413500665225,2.7995881322812277,19.48436618444085,public_service,15.628736670367275,public
0.07098879011543424,12.237473229330856,275.88737141446654,0.0,"Erzeugt Kultur, Design, Erzählungen und Aufmerksamkeit.",4,58.07363436473745,Kreativwirtschaft,6.8981847377824534,-19.095367423686483,16.248534233312625,culture_service,1100.314900092422,creative
0.06522918737780113,12.017940994306818,202.44160148154626,0.0,"Erzeugt Gastronomie, Tourismus, Unterkunft und Alltagsdienst.",3,11.383240101943015,Gastgewerbe,4.654058647202251,-18.75421676533333,7.756620559035547,hospitality_service,1143.6212843119533,hospitality
0.06143584353388532,19.039563482325015,107.20567381844988,0.0,"Senkt Abschreibung, hält Systeme lebendig und verhindert Krise.",2,6.4365944807416815,Wartung,3.4728052450661195,15.365969238078575,28.746750809076886,maintenance_service,448.0945278190483,maintenance
0.37520929693414107,11.957453834035707,402.5986411324674,0.0,"Programmiert, automatisiert und erzeugt datenbasierte Produktionsmittel.",5,31.588562134013323,Software/KI/Automatisierung,5.165761943262722,14.946927465104284,45.177279785823266,automation_service,2261.6797434033897,software_ai
0.0806085594754023,13.103490258566588,176.59955529034397,0.0,"Findet neue Aufgaben, Modelle, Werkzeuge und Generierungsprinzipien.",2,53.04549552944575,Forschung,4.006234889109041,-6.667635629623144,14.8159776435533,knowledge,1450.6723137848376,research
0.08911483339229047,19.513837921807394,207.65252664264335,0.0,Repariert ökologische Schäden und stärkt Langzeitresilienz.,3,27.49585672008312,Umwelt/Resilienz,2.9797015144863757,5.953289210839907,20.886673919522067,environment_service,846.6312904306093,environment
0.05279398910230924,1.7086596321659944,114.89861071646364,0.1377391697883452,"Schützt Infrastruktur, Menschen, Netze und Vertragsordnung.",4,12.942460918484032,Sicherheit,5.241248314289544,-10.691455653183212,4.275621433407852,security_service,2.752162714232838,security
