automation_level_avg,avg_price,capital_stock,debt_value,description,firms,inventory,label,last_output,last_profit,last_sales_value,output_good,positive_wallet_value,sector
0.06505374704584398,16.594513298432425,381.72094641185305,0.0,"Erzeugt Nahrung aus Natur, Energie, Maschinen und Arbeit.",4,0.0,Landwirtschaft,7.480314105800594,94.61592486333703,123.06214325686994,food,2316.902296380256,agriculture
0.07117186361587281,15.109022180337577,58.029892680432475,0.0,Gewinnt Rohstoffe und erzeugt ökologische Nebenrisiken.,2,1.3152773226367915,Rohstoffe,1.8751774605859857,29.18965369003632,39.143554781506154,raw_materials,155.4871831722577,mining
0.1578326843395693,24.222147154044876,303.44330702904244,0.0,Erzeugt Strom/Wärme/Treibstoffe; zentrale Produktionsbedingung.,5,0.14748902542571452,Energie,4.363856013636804,100.37766278726828,124.2810201742368,energy,1046.0511899237233,energy
0.201132691539404,24.957460219059325,479.85938089254137,0.0,Verwandelt Rohstoffe und Energie in Geräte und Konsumgüter.,7,23.373599353779497,Industrie,7.438428642265548,24.090212880951157,95.63957685605968,manufactured_goods,2024.217781739167,manufacturing
0.05319331439399322,41.100828684268045,252.02780880530264,0.0,"Baut Wohnungen, Anlagen und Infrastruktur.",3,10.647770583434173,Bau,2.8390727184185454,27.018149399379865,72.37580725619348,housing,1037.3702826714573,construction
0.05856806838790546,24.81834069546801,236.1504530749803,0.0,"Heilt, pflegt und stabilisiert menschliche Arbeitsfähigkeit.",3,2.160545436379435,Gesundheit,5.119270259047676,42.33842139325016,69.94376381173176,health_service,559.6219337668682,healthcare
0.04623472964772531,6.205310039644429,84.77466946859113,0.0,Erhöht Fähigkeiten und senkt zukünftige Knappheit.,2,3.523993779120442,Bildung,2.882008781025592,-3.3468594985833278,13.029644606185073,education_service,27.175680122417024,education
0.18121446984484113,14.205898226363018,299.9710134059727,0.0,"Bewegt Güter, Menschen und Versorgungsströme.",6,15.79441601471115,Logistik,6.430293911074142,8.16275535729033,56.07640801360361,transport_service,1021.0288007210249,logistics
0.06287127678003958,9.8244532848418,435.02644075296797,0.0,Organisiert Marktzugang und Kundenversorgung.,9,96.3300577042168,Handel,11.364879333197765,-19.47923607061187,18.836529203750786,retail_service,912.9362811807268,retail
0.22579973198661973,8.949548476812051,80.47187683875612,0.0,"Allokiert Kredit, Risiko und Zahlungsfähigkeit.",2,24.223730544135964,Finanzwesen,0.0,1.812496574863785,4.068104064652774,finance_service,144.0029649120894,finance
0.07959485913102894,7.993399823113883,121.31016537243582,0.0,"Schafft Ordnung, Regeln, Gemeingüter und Verwaltung.",3,0.0,Öffentlicher Dienst,1.4163732531912983,7.8910688297793286,11.369274033256053,public_service,36.266476347186035,public
0.06546993501181213,14.0056152259406,233.94330843929293,0.0065055368717027995,"Erzeugt Kultur, Design, Erzählungen und Aufmerksamkeit.",3,64.74796961442667,Kreativwirtschaft,3.1486338808394168,7.852671432046159,20.730441949158273,culture_service,870.7462624923521,creative
0.05447890264933989,10.061482992189617,240.8878634978379,0.0,"Erzeugt Gastronomie, Tourismus, Unterkunft und Alltagsdienst.",4,25.121090049762913,Gastgewerbe,2.9602902580485777,-2.1103800338584993,9.467730577093734,hospitality_service,1065.1326220638318,hospitality
0.04627190504563121,21.499892423516282,111.97158659509336,0.0,"Senkt Abschreibung, hält Systeme lebendig und verhindert Krise.",2,3.5050873263463287,Wartung,1.5696009599529825,30.740233775474454,37.07018608331311,maintenance_service,323.2373095433445,maintenance
0.2638256859458622,15.81496235508213,355.1159438718389,0.0,"Programmiert, automatisiert und erzeugt datenbasierte Produktionsmittel.",5,32.29398390693038,Software/KI/Automatisierung,5.587091388137802,18.5362161418336,49.15556271567217,automation_service,1984.364452508863,software_ai
0.03338346142759838,17.113090317084524,114.98657028587625,0.0,"Findet neue Aufgaben, Modelle, Werkzeuge und Generierungsprinzipien.",2,39.748616591957486,Forschung,3.5668452999846227,-8.547506356195942,15.925526077085946,knowledge,895.9907186631657,research
0.05867412366759714,18.04184995276336,315.59521505297994,0.0,Repariert ökologische Schäden und stärkt Langzeitresilienz.,4,40.85819231734653,Umwelt/Resilienz,4.245495015892137,-2.4723269918826905,21.27051914881426,environment_service,894.8459379681377,environment
0.02914837321339992,2.020236283885416,160.60502829619463,0.0,"Schützt Infrastruktur, Menschen, Netze und Vertragsordnung.",4,6.134059686670383,Sicherheit,1.1307499940080532,-0.5730956083242991,4.47926246678335,security_service,3.2738507915567387,security
