id,category,source,target,name,kind,fiat_value,truth_score
mor_0cbd3f94c6,𝓔 Economy,mediacompany_4216e7a3ed,researchcompany_8850cb32e3,purchase/culture,purchase,157904.1507511386,21.55178749177862
mor_146faf4de4,𝓔 Economy,industrialcompany_bcddbb5307,industrialcompany_d2bb2dec53,purchase/housing,purchase,18766.90491316388,24.531945723010583
mor_7931065307,𝓔 Economy,industrialcompany_9b45abc0c3,industrialcompany_7aad82cee3,purchase/insurance,purchase,10463.361914642555,23.61176905618917
mor_d970552747,𝓔 Economy,industrialcompany_8ea6f76235,strategiccompany_407562aa8d,purchase/finance,purchase,17301.393361466,22.67505785597138
mor_5b0b303383,𝓔 Economy,industrialcompany_d2bb2dec53,industrialcompany_9b45abc0c3,purchase/logistics,purchase,26104.627615745638,23.358706212966247
mor_e054289b85,𝓔 Economy,industrialcompany_86fbdf6c98,researchcompany_c437922012,purchase/construction,purchase,34313.072195233515,30.241142395957095
mor_ab32b66ff3,𝓔 Economy,investmentbank_dc55482980,country_5e5cf326f6,loan-origination,loan,123342.16918990665,21.2625
mor_ba6ef6cf70,𝓔 Economy,civiliancompany_92d1e825a8,strategiccompany_170bd14579,purchase/health,purchase,53594.23683409536,31.365575890959764
mor_a5858c07f1,𝓔 Economy,mediacompany_bfab9e9e5d,mediacompany_310f94cb4f,purchase/law,purchase,44661.6503537749,31.097824146914228
mor_7c61e6755d,𝓔 Economy,strategiccompany_fc7e9916a6,household_cd29e9d95d,purchase/cybersecurity,purchase,38217.599900615554,29.7320493056676
mor_72011346e6,𝓔 Economy,researchcompany_8850cb32e3,household_53d34d4620,purchase/education,purchase,6780.049697591924,24.071596815210658
mor_52ff602716,𝓔 Economy,civiliancompany_3833505ba2,researchcompany_7f8eccd387,purchase/luxury,purchase,12921.804760437926,18.196175499909767
mor_2c416216d1,𝓔 Economy,industrialcompany_5b3509493e,civiliancompany_e12b1c6196,purchase/construction,purchase,16413.855195740583,28.180049101983602
mor_f63486a9ec,𝓔 Economy,industrialcompany_7aad82cee3,mediacompany_af0e400d37,purchase/software,purchase,4484.657268909715,23.81387105266708
mor_e43ab82e5a,𝓔 Economy,researchcompany_8d12223919,industrialcompany_d55cc43d46,purchase/biotech,purchase,85040.98034697122,33.55897845915889
mor_6f5b08de69,𝓔 Economy,strategiccompany_27809692ec,mediacompany_af0e400d37,purchase/space,purchase,50765.987247001045,32.04677247708124
mor_4a4fd70d21,𝓔 Economy,strategiccompany_f990226fa9,mediacompany_84b667d891,purchase/agriculture,purchase,15750.826614664362,24.608701028003303
mor_41af7b73fc,𝓔 Economy,mediacompany_310f94cb4f,strategiccompany_211a2ad9ee,purchase/culture,purchase,7468.440015226922,16.325735792376776
mor_89a87b1357,𝓔 Economy,mediacompany_bbaeb04853,researchcompany_c437922012,purchase/luxury,purchase,51958.402390617375,20.71640438614665
mor_7a5e14a2ac,𝓔 Economy,cyberdefensecompact_8591f9931a,country_36f215f8b5,defense-support,defense,0.0,19.524332678711495
mor_9a16b1328b,𝓔 Economy,strategiccompany_d93a98e8e2,household_64fb9048af,purchase/space,purchase,36882.751179754596,31.132817883967657
mor_1385290f53,𝓔 Economy,industrialcompany_5f339ebda6,country_129b50d4c7,purchase/energy,purchase,40548.02222834951,30.826653158690636
mor_02df1cdffd,𝓔 Economy,researchcompany_8850cb32e3,mediacompany_4216e7a3ed,purchase/education,purchase,5669.385273198546,23.604805012461572
mor_0010709399,𝓔 Economy,mediacompany_50086f6f7c,researchcompany_8d13501ebf,purchase/media,purchase,129213.65828247223,20.003168504258415
mor_d4978e3062,𝓔 Economy,industrialcompany_5f339ebda6,industrialcompany_4e1b6ab84e,purchase/energy,purchase,6066.975299342142,25.495933749216608
mor_99a9a2a71f,𝓔 Economy,strategiccompany_407562aa8d,industrialcompany_9b45abc0c3,purchase/cybersecurity,purchase,24369.363093040338,28.508892887401615
mor_c006fdc4ea,𝓔 Economy,industrialcompany_bcddbb5307,industrialcompany_007d107fc7,purchase/housing,purchase,32002.361092921274,25.805549996546176
mor_615274ed4c,𝓔 Economy,mediacompany_bbaeb04853,mediacompany_bfab9e9e5d,purchase/luxury,purchase,33087.854208820754,19.8990710527197
mor_7ddf0dfb2f,𝓔 Economy,strategiccompany_170bd14579,industrialcompany_bcddbb5307,purchase/space,purchase,14210.85243748257,28.404487767284724
mor_03b7b97f01,𝓔 Economy,strategiccompany_f990226fa9,household_ed047b4281,purchase/agriculture,purchase,7274.495889182638,22.725790656347183
mor_2bf2e9b56c,𝓔 Economy,industrialcompany_a48d80c0d1,household_cd29e9d95d,purchase/construction,purchase,7757.015406092354,26.085158021924226
mor_f8edc0cb5c,𝓔 Economy,platformcompany_f0ccbd17db,strategiccompany_d69d14b885,purchase/health,purchase,10361.781775000169,26.790797158585487
mor_af1ed97857,𝓔 Economy,industrialcompany_86fbdf6c98,strategiccompany_27809692ec,purchase/construction,purchase,4755.9614073050825,24.717976924975083
mor_8a25b83abf,𝓔 Economy,platformcompany_68612edfdf,household_64fb9048af,purchase/insurance,purchase,11930.77907357513,23.93165523170482
mor_e69e97c79f,𝓔 Economy,civiliancompany_e12b1c6196,industrialcompany_9b45abc0c3,purchase/insurance,purchase,42272.5189899322,27.015110783814265
mor_0559d59a2f,𝓔 Economy,developmentbank_968a2b9d39,mediacompany_fa3f2b5fc3,loan-origination,loan,37912.938147877314,23.5125
mor_bddcb00e59,𝓔 Economy,strategiccompany_fc7e9916a6,industrialcompany_a48d80c0d1,purchase/cybersecurity,purchase,6591.269602904576,24.95466623161426
mor_afa71a285b,𝓔 Economy,mediacompany_310f94cb4f,industrialcompany_d2bb2dec53,purchase/culture,purchase,65944.68015265079,20.056233621219455
mor_0d80e97c20,𝓔 Economy,strategiccompany_d93a98e8e2,industrialcompany_940d63317f,purchase/space,purchase,10581.248590454303,27.560842541499387
mor_82d4deef9d,𝓔 Economy,mediacompany_af0e400d37,country_b1de627750,purchase/food,purchase,19940.006627742587,27.131965518463513
mor_0f8a93eff6,𝓔 Economy,industrialcompany_d55cc43d46,household_4e1fe70a46,purchase/construction,purchase,14535.454790227232,27.840356519399382
mor_2fb6457a98,𝓔 Economy,strategiccompany_408d452a57,industrialcompany_a48d80c0d1,purchase/defense,purchase,6094.88142019002,26.136317108080945
mor_51ffec371e,𝓔 Economy,industrialcompany_007d107fc7,household_64fb9048af,purchase/logistics,purchase,69260.57735668334,25.499088170879244
mor_8ae74be971,𝓔 Economy,strategiccompany_d69d14b885,country_0e5add9c67,purchase/agriculture,purchase,11544.754459810058,23.851488513333006
mor_3b04530c4c,𝓔 Economy,civiliancompany_0cbfdc5cda,researchcompany_c437922012,purchase/housing,purchase,18078.92185230318,24.442822768422435
mor_090c686111,𝓔 Economy,industrialcompany_d2bb2dec53,platformcompany_f0ccbd17db,purchase/logistics,purchase,87193.03669325999,26.00415498241504
mor_9eb9175718,𝓔 Economy,industrialcompany_4e1b6ab84e,strategiccompany_fc7e9916a6,purchase/water,purchase,4040.993951701492,22.143413240063058
mor_2b5dcfcc1e,𝓔 Economy,researchcompany_8d13501ebf,strategiccompany_f990226fa9,purchase/food,purchase,180777.01361092876,32.93947815877085
mor_06171dbcd6,𝓔 Economy,strategiccompany_4d6029c279,industrialcompany_9b45abc0c3,purchase/defense,purchase,10817.05004654837,27.78737504360203
mor_add24b87ff,𝓔 Economy,mediacompany_84b667d891,strategiccompany_408d452a57,purchase/insurance,purchase,42040.42201016022,27.00169059943851
mor_a15a8ab6f4,𝓔 Economy,industrialcompany_0cebd2e87b,household_1e4c945c1a,purchase/construction,purchase,29933.64636635028,29.859488618952373
mor_a6e9003525,𝓔 Economy,industrialcompany_86fbdf6c98,civiliancompany_e12b1c6196,purchase/construction,purchase,44551.668718419394,30.97101528678495
mor_86549aee1f,𝓔 Economy,strategiccompany_408d452a57,strategiccompany_f990226fa9,purchase/defense,purchase,5414.6345040345695,25.795735271628505
mor_7bcc97226a,𝓔 Economy,strategiccompany_fc7e9916a6,strategiccompany_408d452a57,purchase/cybersecurity,purchase,18494.133057562507,27.758994663243648
