id,name,class,home_currency,fiat,debt,truth_score,truth_debt,tags
country_deb175b52d,Kairounion,Country,KAI0,3678929578.687246,0,1114.8729693434711,-0.0,country
country_e8d83ed126,Borealreich,Country,BOR1,3731191060.4287653,0,1131.993713846878,-0.0,country
country_bb82d03d82,Umbramark,Country,UMB2,8052329428.116834,125607.31115963713,1125.301975931903,74.07629143285635,country
country_01a030c1e7,Junokron,Country,JUN3,1854932151.9003243,0,1096.9705592122518,3.365777036778237,country
country_90e40c8555,Tethysstaat,Country,TET4,1564086549.515268,0,1119.0111829734817,-0.0,country
country_d0569cdc08,Zenitunion,Country,ZEN5,3322153899.132486,165954.72312753677,1086.9318546550076,156.67084112860164,country
unitednations_736563485c,United Nations / Planetary Truth Council,UnitedNations,WK,0,0,125.74485291595843,-0.0,un
centralbank_c602a4337d,Central Bank of Kairounion,CentralBank,KAI0,1446873622.9428568,0,59.37414123966943,-0.0,central_bank;financial
commercialbank_609d9fd033,Meridian Bank Kairounion-1,CommercialBank,KAI0,324472944.18083465,0,38.806619984392036,0.4118395830051247,commercial_bank;financial
commercialbank_f693cd65ac,Union Bank Kairounion-2,CommercialBank,KAI0,236043093.38028944,0,38.60184692841482,-0.0,commercial_bank;financial
centralbank_f4b68b17cb,Central Bank of Borealreich,CentralBank,BOR1,1441140777.2407067,0,59.37414123966943,-0.0,central_bank;financial
developmentbank_9fd10fc75f,Nova Bank Borealreich-1,DevelopmentBank,BOR1,77915482.01231949,0,38.873186451932995,0.8545861454906564,commercial_bank;financial
investmentbank_f82a87bfe1,Meridian Bank Borealreich-2,InvestmentBank,BOR1,453824244.8366081,0,39.668561543208696,1.6460780775115493,commercial_bank;financial
centralbank_50987828a8,Central Bank of Umbramark,CentralBank,UMB2,3120609881.4647346,0,59.37414123966943,-0.0,central_bank;financial
investmentbank_64b9f52658,Union Bank Umbramark-1,InvestmentBank,UMB2,1108226789.2343435,0,39.039917492714395,0.8166329648491107,commercial_bank;financial
developmentbank_2c694cd679,Civic Bank Umbramark-2,DevelopmentBank,UMB2,905825084.3488413,0,38.803584153567044,0.4453059153489298,commercial_bank;financial
centralbank_193a0558d9,Central Bank of Junokron,CentralBank,JUN3,725489942.4308616,0,59.37414123966943,-0.0,central_bank;financial
investmentbank_8062708fc4,Nova Bank Junokron-1,InvestmentBank,JUN3,180474527.51073608,57431.3064323058,21.195653195304224,4.500722437171961,commercial_bank;financial
developmentbank_b0ff8f990b,Meridian Bank Junokron-2,DevelopmentBank,JUN3,248399341.3192504,0,38.60184692841482,-0.0,commercial_bank;financial
centralbank_bc212e7e52,Central Bank of Tethysstaat,CentralBank,TET4,608377311.4018352,0,14.443106792123205,40.25726822751393,central_bank;financial
