t,gdp,real_output,cpi,inflation,unemployment,avg_wage,median_income,income_gini,wealth_gini,poverty_rate,avg_profit,firm_bankruptcies,firm_alive,household_defaults,bank_failures_step,banks_failed_total,bank_capital_ratio,npl_ratio,total_credit,new_credit,credit_growth,policy_rate,financial_stress,stock_index,credit_spread,housing_price,rent_index,housing_affordability,housing_transactions,new_housing_units,energy_price,energy_shortage,renewable_share,emissions,carbon_price,imports,exports,trade_balance,exchange_rate,gov_revenue,gov_spending,gov_deficit,gov_debt,gov_debt_to_annual_gdp,platform_user_share,platform_take_rate,platform_concentration,market_concentration_hhi,insurance_solvency,productivity,welfare_index,price_food,output_food,hhi_food,price_retail,output_retail,hhi_retail,price_manufacturing,output_manufacturing,hhi_manufacturing,price_construction,output_construction,hhi_construction,price_housingservices,output_housingservices,hhi_housingservices,price_energy,output_energy,hhi_energy,price_transport,output_transport,hhi_transport,price_health,output_health,hhi_health,price_education,output_education,hhi_education,price_finance,output_finance,hhi_finance,price_digitalplatform,output_digitalplatform,hhi_digitalplatform,price_professionalservices,output_professionalservices,hhi_professionalservices,price_exportables,output_exportables,hhi_exportables,price_governmentsupply,output_governmentsupply,hhi_governmentsupply,truth_price_ecu,truth_supply,truth_last_issued,truth_last_destroyed,truth_trade_volume,truth_trade_volume_ecu,truth_model_trade_volume_ecu,truth_verifications,truth_falsifications,truth_predicates_created,truth_token_count,truth_avg_predicate_arity,truth_market_correctness_index,planet_integrity,resource_quota_multiplier,resource_breach_count,resource_worst_excess,resource_avg_truth,truth_household_avg_balance,truth_household_gini,truth_firm_avg_balance,truth_firm_gini,truth_bank_avg_balance,truth_government_balance,truth_firm_avg_reputation,truth_household_avg_reputation,knowledge_household_avg,correctness_model_quality_avg,resource_usage_fossil_energy,resource_allowance_fossil_energy,resource_ratio_fossil_energy,resource_truth_fossil_energy,resource_usage_renewable_energy,resource_allowance_renewable_energy,resource_ratio_renewable_energy,resource_truth_renewable_energy,resource_usage_emissions,resource_allowance_emissions,resource_ratio_emissions,resource_truth_emissions,resource_usage_water,resource_allowance_water,resource_ratio_water,resource_truth_water,resource_usage_land,resource_allowance_land,resource_ratio_land,resource_truth_land,resource_usage_minerals,resource_allowance_minerals,resource_ratio_minerals,resource_truth_minerals,resource_usage_biomass,resource_allowance_biomass,resource_ratio_biomass,resource_truth_biomass,resource_usage_waste,resource_allowance_waste,resource_ratio_waste,resource_truth_waste
0.0,947.5928302170094,960.5929413401334,1.1191707231499086,0.11917072314990862,0.023923444976076555,2.5536232465194355,1.495066177023698,0.4128935016269697,0.5910382577263162,0.16818181818181818,1.677903825771933,1.0,70.0,0.0,0.0,0.0,0.10296254508765937,0.001482056378439902,6072.976649392706,16.83253587161151,0.002771710948912466,0.025,0.0,108.58387530271023,0.012,163.8465373314399,1.278561580619253,0.7566042824200391,0.0,0.0,0.9763308317006042,0.0,0.21881838074398252,88.90975416806889,0.03,47.278342285748174,55.03188776669456,7.753545480946386,1.0046519646571694,314.5668642434761,112.12278709105391,-203.37762957118693,0.0,0.0,0.6498294843762576,0.09371760852265354,0.14727839460078074,0.3298076419991092,18.44212473742218,4.708788928137909,0.7645634867341423,0.9807175993217178,61.57298965637905,0.155291830681783,1.1794508809922286,37.75734115376329,0.2570171698425516,1.1977219794549965,164.54235926847284,0.12917366413257997,1.2787111227571706,32.25420525448243,0.5290401233395792,1.1115482555589526,53.400343990961794,0.16236731003739116,1.1533527248789108,12.132089202548729,1.0,0.9644815418949801,55.22189908016179,0.2606289923611943,1.2054769011462956,129.87250905171817,0.13460039565736662,1.1423509074702392,66.858766525873,0.3349552223103474,1.158280204382175,29.869992325096273,0.5008261563741232,1.0802124048939346,89.77193247287389,0.16735954662784408,1.440575628745943,30.25422815208352,0.5982167640033413,1.1851686889912572,154.86156044425235,0.12678851655379392,1.2255897985242827,42.22272476146632,0.2610412960656336,1.16,0.787053016244,1.6911642367889999,0.904111220545,0.214003408106981,0.24824395340409794,0.0,2.0,0.0,129.0,131.0,5.217054263565892,0.3504504159697064,0.9124432226656625,0.20636481277108,6.0,1.1022710933735,-0.24860768294080637,-0.5020827033539046,0.6063920044604789,-0.0803215578091,0.762653712681896,3.6822823960389997,-7.93126,0.20282216249095714,0.06594443314088157,0.11969564090909092,0.656381586880166,96.13425183962192,61.6440500519641,1.559505771580284,-0.913226653386323,52.25226495919134,86.4520214143399,0.604407671496322,0.8445808844723743,93.15940590125615,69.16161713147193,1.3469813136984048,-0.457817100782296,195.91320465402237,187.93917698769545,1.0424287676158601,0.16514246476827976,76.98404725482047,58.63702322016098,1.312891463909636,-0.38476742266350583,260.7654054018012,124.03985681187899,2.1022710933735,-1.0,72.6312379582023,97.72837203360163,0.743195005164209,0.7379294901880029,105.25160864628414,66.1545902996688,1.5909947921907255,-0.9807031261229832
1.0,837.3568038903417,567.0767872228828,1.1485628445437137,0.026262410895704007,0.03827751196172249,2.549453671758171,1.4007429132903577,0.4264727457612285,0.610784588051867,0.10454545454545454,1.6425939165513501,1.0,70.0,0.0,0.0,0.0,0.10670137333364835,0.003459011677242381,6045.863232167932,14.52585384108816,0.0024026103937980522,0.05563374763695912,0.0008892338270639412,105.45332942163924,0.01287061076455435,164.0283036001964,1.2766046194495437,0.7836119163348818,0.0,0.0,0.9823677276999202,0.0,0.21888677687469957,47.35695020074528,0.03,55.032788806692295,63.917757839168466,8.884969032476171,1.0031093279001044,254.75693525590626,154.26104546615764,-100.99313776685645,0.0,0.0,0.6707404513510976,0.09482009178900458,0.14575664707938732,0.2961498584620211,19.806319950216412,2.821277548372551,0.7758231854345166,1.054911099171463,48.36877953007982,0.3622523795787985,1.0943239504249975,54.49698201863406,0.5120299104861695,1.3601239671394136,59.476305058721024,0.14465023666038568,1.3521447490163367,10.83343387783166,0.5287676516214138,1.036738495703661,56.037321979101996,0.2838469724017031,1.1038738845088836,12.717069476816842,0.0,0.9535634065561743,44.92526094874388,0.3032926809420104,1.410015973996014,67.35907792074549,0.13546970012952755,1.2592436425332207,38.798871885100276,0.27022354187562336,1.175634273670605,21.442503396624073,0.5347541057773004,1.2614817399394938,45.537669427136414,0.16754276589733633,1.3905295742865835,25.799893355381432,0.5079100188559735,1.2992554849647466,58.04940327243532,0.12025636037920209,1.3738139985002638,23.234215075530553,0.2751016938628505,1.3456,0.587309590842,1.086800345948,1.2865437713499999,0.0,0.0,0.0,2.0,0.0,102.0,235.0,5.1888412017167385,-0.009155148978963926,0.7471425005832844,0.08,8.0,3.4120288832951253,-1.0,-0.4845959014282,0.5992129454526307,-0.20872316353582857,0.8913948528031481,3.9564944721318,-20.910883,0.1950096551521416,0.0662772826402963,0.12051500454545454,0.6482927787359853,55.39077234031944,12.721162847424655,4.35422240911986,-1.0,30.490811210364317,17.84065521285165,1.7090634198457033,-1.0,53.73557976543703,14.272524170281322,3.7649668078563754,-1.0,122.07196862491624,38.78403307141664,3.147480005499526,-1.0,50.37209112486996,12.10061831828199,4.162770017195422,-1.0,112.93674092036393,25.59746182713498,4.412028883295125,-1.0,51.66417823924951,20.16769719713665,2.5617291718652258,-1.0,57.77374552422749,13.651979641138656,4.231895083562315,-1.0
2.0,697.7475736020133,399.8524320697354,1.250733428716475,0.08895515352784233,0.0,2.5576511016655608,1.365129563737733,0.4120774759670365,0.6293223941029014,0.13636363636363635,0.07387097528898012,0.0,71.0,0.0,0.0,0.0,0.11099305025199943,0.0034643613172913633,6036.494851417243,20.084520726379303,0.0033271826151999246,0.05776719551902299,0.0020754070063454286,102.0347787004846,0.013095900476585692,164.6680948588361,1.2754225502979344,0.7732167682129364,0.0,0.0,1.0090077486526128,0.0,0.21895518839186948,31.269555182069467,0.03,77.61032817673059,67.75302384738632,-9.857304329344274,0.9860110667146342,218.8627782138645,138.0731723147716,-81.11793622850462,0.0,0.0,0.7033119757208529,0.097016522768995,0.1481780422574383,0.4014283023621405,21.41306702944102,1.9131695314341408,0.7705850653982721,1.049800644005617,56.83192862796861,1.0,1.0718782069390833,47.33853320161498,1.0,1.7340675696166672,34.1002714274743,0.16234400936074242,1.5801549330126163,6.432425532432356,0.5833919447556463,1.0184916756137754,51.12076836217834,0.3384012921014749,1.0596641688238018,13.241248578327907,0.0,1.0216483010069795,30.325801885200192,0.3598820127118267,1.8788837288069555,38.12893508424722,0.13910533130350627,1.5615210976229483,24.207551101862613,0.30563305279610514,1.3100437156469995,12.23802450794794,0.5322721795955628,1.5375941160012927,27.780002909667804,0.17582470480876514,1.4357000570464296,17.827498978945872,0.5000304919984625,1.670246047510702,27.628841466154185,0.12087842844503743,1.2888909452936468,12.650600405713117,0.4022327851928379,1.5608959999999998,0.733673288017,1.2895566556289997,1.1431929584540002,0.04884042979262278,0.07623483150158572,0.0,2.0,0.0,101.0,338.0,5.207100591715976,-0.1153825020840477,0.44938033736564625,0.08,8.0,8.710486528705525,-1.0,-0.46520379563029546,0.5942720792244498,-0.358841594409831,0.9365608845553131,4.313032295886201,-38.129272,0.18179888415510842,0.06702242795893926,0.12140772727272728,0.6393429423943524,38.895709472341785,4.931524004157128,7.887158095459711,-1.0,21.36035562684748,6.916161713147192,3.088469661755129,-1.0,38.855616130626466,5.5329293705177545,7.022611988808105,-1.0,102.84520575489425,15.035134159015636,6.840325112311976,-1.0,45.5515219250213,4.690961857612878,9.710486528705525,-1.0,67.51864829992729,9.92318854495032,6.8041283297278445,-1.0,51.03895957092268,7.81826976268813,6.528165581405331,-1.0,39.77516762243939,5.292367223973504,7.515572132308732,-1.0
3.0,535.4272546300306,294.61296553051096,1.4693821031776502,0.17481636729383354,0.0,2.5585621486171797,1.3903958860017231,0.3973580927402043,0.6452436206614458,0.11363636363636363,-1.6374682899790036,0.0,72.0,0.0,0.0,0.0,0.11522062352479841,0.0034775336602685357,6013.550082530485,6.051299790537613,0.0010062774413597704,0.07859779393433543,0.002078616790374818,92.12053092505414,0.014137751375754255,165.73247305045632,1.2750143880491631,0.7591308073382025,0.0,0.0,1.0072109467819348,0.0,0.21902361529520784,23.435398152920282,0.03,73.03196972946714,59.49031408941128,-13.541655640055858,0.9792304143347412,187.49731858072033,115.45068631049656,-72.29270395082943,0.0,0.0,0.7380611497647056,0.09920034194955483,0.149166729636725,0.3418254666811261,22.768032183188797,1.4096314140215835,0.7254089262567174,1.1910940754423749,37.736496233859185,0.5528951240067442,1.1053499077170557,37.09513513211418,0.0,2.3428016781920724,21.575372123735814,0.18342643357011365,2.2512566143558517,4.088849775945122,0.7590907287269035,1.0217227215024995,46.65630684724373,0.3486384017467312,1.024739981074606,13.149756714518995,0.0,1.0789038594110134,29.013077759681174,0.6206799923173252,2.6475551921941727,25.102047473593995,0.14635637383376224,1.965100156403066,18.480207862901082,0.364400896413968,1.656503583099115,7.5092025957559105,0.5431278621267649,2.090870492513034,17.07376955969754,0.1952222366037773,1.5740523862146982,12.97452913302892,0.5015430696204677,2.3038046230739777,15.688636383945344,0.12209772553925119,1.5128321617042582,8.469577934489951,0.4480776890299565,1.8106393599999997,1.123095337806,1.257735652516,0.868313602727,0.0,0.0,0.0,2.0,0.0,81.0,421.0,5.185714285714286,-0.19904122301156574,0.21718786517446395,0.08,8.0,6.087698887647291,-1.0,-0.44412698183720906,0.5897601975436775,-0.5019685064974584,0.9586058840353575,4.6569174913466,-53.249431,0.16633660385408164,0.0679241768272398,0.12230003636363636,0.6289914874740733,30.732065448302798,4.931524004157128,6.231758260204468,-1.0,16.27712558888059,6.916161713147192,2.3534911796435862,-1.0,30.528621926656825,5.5329293705177545,5.517623646043407,-1.0,76.88018193557443,15.035134159015636,5.113368535489533,-1.0,33.24812514019867,4.690961857612878,7.087698887647291,-1.0,45.564528708026394,9.92318854495032,4.591722559903705,-1.0,36.43772151418348,7.81826976268813,4.66058637271365,-1.0,29.54684556180664,5.292367223973504,5.58291673865044,-1.0
4.0,430.26204267087206,203.10964434197874,1.9045136603946051,0.29613233771933795,0.0,2.5425983524035605,1.3872271342361087,0.3882144499167397,0.6616076419312884,0.09545454545454546,-2.7536932232062146,0.0,73.0,0.0,0.0,0.0,0.1181149287186765,0.00348857900440885,5994.443873400121,9.45170291870254,0.0015767439179210163,0.11499713774722686,0.03925189754786765,76.462567004405,0.01967504664214811,167.15202438533774,1.2753630870955333,0.7568355192209789,0.0,0.0,0.9883021939859822,0.0,0.21909205758442776,16.502756436095623,0.03,72.33931234480403,59.98483844165526,-12.354473903148765,0.9723644408467446,170.57604881269813,90.96406738320655,-79.78526037207058,0.0,0.0,0.7764642000107581,0.10168944464369585,0.15101592643050366,0.3751032913393493,28.868033661469294,0.9718164801051614,0.6428563709058317,1.514767021994361,26.181305894672963,0.5114484144781519,1.215011616439909,26.779855107337102,0.0,3.350564863549768,12.828425920285454,0.1928785268632646,3.86434210198187,3.418835984780437,1.0,1.1324605136042947,34.313058562339826,0.3446520819407937,1.1142297803729566,11.589669243433677,0.0,1.191546884144241,22.121718873682042,0.7741543940556486,3.9851102079220406,15.183598341737412,0.15126398813393682,2.635050768546818,11.727260694062215,0.40536154122189977,2.4181287291624405,4.223247232720963,0.5532090451021925,2.884145934676743,11.114309660595186,0.21421993930684005,2.30041881933874,7.81152943731907,0.5008426192500649,3.0785879156922924,8.823315399935234,0.12264351489256756,1.8025416363961042,6.99351398907716,0.48077201350552967,2.1003416575999996,1.285366359538,1.2486912642159997,1.086420242484,0.0,0.0,0.0,1.0,1.0,81.0,504.0,5.194444444444445,-0.26613305000336207,0.032998059944853456,0.08,8.0,4.16759220918442,-1.0,-0.42292265973418636,0.5872123316889846,-0.6480681308263698,0.9613802627719372,5.0066578511648,-66.833505,0.1496984233115457,0.06873498934265343,0.12318752727272728,0.6203893016490691,22.94224613698323,4.931524004157128,4.652161505782715,-1.0,12.014721152430925,6.916161713147192,1.7371949429105582,-1.0,22.739998093111357,5.5329293705177545,4.1099382569894285,-1.0,57.44788950566879,15.035134159015636,3.820909670514703,-1.0,24.240977948981584,4.690961857612878,5.16759220918442,-1.0,30.301470633646144,9.92318854495032,3.0536022263797316,-1.0,26.789090510650382,7.81826976268813,3.4264730335218796,-1.0,21.397476710315534,5.292367223973504,4.043082387289506,-1.0
5.0,374.5351135250816,149.93128916517756,2.5494836583507685,0.3386533850445205,0.023923444976076555,2.47414343633836,1.3496001330793477,0.378251063342137,0.6777966418971293,0.09090909090909091,-2.974072965453329,1.0,74.0,0.0,0.0,0.0,0.11912028471974319,0.006436748062437419,5959.149575126327,10.55408585074303,0.0017710724857110665,0.16611862153682252,0.14179802503249245,64.12573055555349,0.032485733580090374,168.6989454696654,1.276435019056467,0.779908884246087,0.0,0.0,0.989059552496778,0.0,0.2191605152592397,11.804743225959218,0.03,72.4827917193511,56.22320040592856,-16.25959131342254,0.9671360772207426,164.04417698487902,76.33652651548361,-87.83160027326798,0.0,0.0,0.8122984717502246,0.10414941796723495,0.15411509662221484,0.4144307259769395,29.87807011046287,0.7349572998293018,0.5815839077749878,2.075965114576091,18.775028992992382,0.6466394221756837,1.6156567974386913,20.810821994261264,0.0,4.804494478098365,7.162631275399831,0.19619047095235193,4.527934940538225,2.1176829774298516,1.0,1.274313234327425,31.237937777521793,0.45207975997752364,1.5171123839792502,9.074835795792742,0.0,1.5098892393044154,16.707300750455623,1.0,5.500513947126144,10.455778890945073,0.1541749003790424,3.4864004237901454,8.071124783140665,0.4519587171774164,3.77784976304309,2.7973648989055206,0.5638725645979588,3.5636472415521503,7.523343465006964,0.22808672240216762,3.5880908659609516,5.063145542293665,0.5013872556863741,3.430745794145052,4.974448640865555,0.12306588318867197,2.2186878710473414,5.159843380166623,0.4845744671399625,2.4363963228159995,0.891969148001,1.2423732500379998,1.635770461575,0.0,0.0,0.0,3.0,0.0,85.0,592.0,5.197952218430034,-0.2560627077669378,0.0,0.08,8.0,2.9708162062801673,-0.9300247658426049,-0.4020869612969091,0.5846226193407185,-0.7703427865597703,0.9633724095146203,5.1693295763218,-79.432168,0.13188589159907813,0.06963181148404311,0.1240782590909091,0.6049938929175968,17.69360640353712,4.931524004157128,3.5878577065876462,-1.0,9.259074609070067,6.916161713147192,1.3387591258123916,-0.44019812674083925,17.351945454826172,5.5329293705177545,3.1361227105637948,-1.0,45.75976530599833,15.035134159015636,3.043522247425976,-1.0,18.626947367251336,4.690961857612878,3.9708162062801673,-1.0,20.1066310457122,9.92318854495032,2.0262268478153627,-1.0,20.765842349793118,7.81826976268813,2.656066237173846,-1.0,16.366030506442094,5.292367223973504,3.092383769649774,-1.0
6.0,375.24527183691424,122.67736581225579,3.2695205303292307,0.28242458806119425,0.009569377990430622,2.4078938023234966,1.3028826540334975,0.36850790554118196,0.6945077741622385,0.08636363636363636,-3.068504791013089,1.0,74.0,0.0,0.0,0.0,0.11962142888918822,0.007829081501707965,5936.381141611609,13.591265911946172,0.0022894867407816768,0.18,0.21697073613722295,51.30058444444279,0.040697073613722295,170.46368204970838,1.2782309934356482,0.8036393562913732,0.0,0.0,0.976676309335198,0.0,0.21922898831935153,8.894001549538315,0.03,76.78864811466815,68.02092027496226,-8.767727839705884,0.9463620229147377,163.54872580083293,76.57704463470564,-87.06506818239744,0.0,0.0,0.858039322523913,0.10752652388289777,0.16044164531462982,0.33651153305713555,30.59200421213817,0.5926442792862598,0.62322515693588,3.7155094530833246,12.23467716014195,0.4358437744065668,2.5512806005201623,16.603528620639448,0.0,4.97294429903934,3.5891444744355883,0.2511720865511396,5.096683747496412,1.1280550536684473,1.0,1.4935246199848804,32.490747115834026,0.4394101786711576,2.3511178075443486,7.273521572493872,0.0,1.9573537935264402,12.829954255526367,0.0,5.7934290075326516,9.401046794292407,0.15404226115655195,4.108744765806082,10.297286967987192,0.5002673704881467,4.5719306560346,1.6927324731947317,0.5708967168561286,3.3986977591282317,5.4359816410965225,0.23817867792049585,5.6960722998284465,3.0593533053698616,0.5000486123884424,3.206408630987303,3.0645675707049493,0.12363228046494523,2.9161930173613415,3.5767688068704167,0.4976695038963224,2.826219734466559,0.638913006906,1.1522953427079998,1.405351483803,0.040748563541237445,0.11516439443140981,0.0,1.0,1.0,91.0,685.0,5.216814159292035,-0.22695752006175543,0.0,0.08,8.0,2.143503937569474,-0.8254432957953062,-0.3827737162679136,0.5815435482593967,-0.8984687799563918,0.9629439244366154,5.3269655723364,-91.327148,0.11787427531913386,0.07021362248489521,0.1249555590909091,0.5959979906978401,14.634458475733926,4.931524004157128,2.9675326457698494,-1.0,7.734655532767896,6.916161713147192,1.118345095671317,0.013309808657365974,14.05078412416598,5.5329293705177545,2.539483731535715,-1.0,38.20597546330988,15.035134159015636,2.541113039580038,-1.0,14.746057070394297,4.690961857612878,3.143503937569474,-1.0,14.10283107820166,9.92318854495032,1.4211995483425803,-0.6168561750198149,16.07812364638324,7.81826976268813,2.0564810545569037,-1.0,13.603195378535508,5.292367223973504,2.5703423067309834,-1.0
7.0,376.07811669515235,81.77432276233456,4.094584627206961,0.2523501807754818,0.0,2.3694694432842187,1.2946630756354867,0.37040440053437673,0.7101458014902462,0.10909090909090909,-3.0295171534122303,0.0,75.0,0.0,0.0,0.0,0.12063740514587729,0.007854632377413075,5916.917898411788,8.128024708456088,0.0013736923256342298,0.18,0.3151843987408332,41.04046755555424,0.050518439874083325,172.05038153763698,1.2796832412329968,0.8166580319106194,0.0,0.9676261576344727,0.9521701403279753,0.0,0.21929747676446848,6.593999113219997,0.03,70.00883716343556,68.66202795086878,-1.3468092125667823,0.9371320798456427,165.31806727009806,76.04309107555746,-89.3442131852294,0.0,0.0,0.9001028024844187,0.11038055727257985,0.1637438912351474,0.3370461932024407,31.083582052607973,0.3912647022121271,0.6409533176408724,6.02746476902029,8.07626377515354,0.342121663315974,4.07544337483094,12.066590376714831,0.0,4.174479614853653,5.113444169000032,0.2597447132382109,5.084941826785399,0.6854772923127335,1.0,2.089434934632622,18.550127660699573,0.5682755035789688,3.6118117458317527,5.45109395969932,0.0,2.852623644695599,9.623347935455056,0.0,5.295659298183748,4.767771933389586,0.15076570717685742,4.096251016840907,6.158330888332709,0.42388375072476325,4.665766676921287,1.0310138909423179,0.5758922126791961,2.899479750186843,3.469909624762411,0.24486288657771105,7.151744145925992,2.047173103449227,0.5001104628879316,2.4960015110638416,1.9808591568743665,0.14075507477977706,3.6800467953704814,2.752918995548854,0.5122347298747799,3.2784148919812086,1.505958144067,1.178994595925,0.311949458764,0.0,0.0,0.0,2.0,0.0,80.0,767.0,5.2216427640156455,-0.18024264236395438,0.0,0.08,7.0,1.3285003361007095,-0.6849122312778149,-0.3625798980652182,0.5809191255476416,-1.01555642179068,0.9624544641909618,5.658389510602801,-101.313913,0.10276899511680478,0.07105692800404352,0.1258490318181818,0.5879688537445035,11.48305530116859,4.931524004157128,2.3285003361007095,-1.0,5.907762398103322,6.916161713147192,0.8541966835265049,0.5270263012996407,10.889971017137887,5.5329293705177545,1.9682107411609406,-1.0,30.43764373747763,15.035134159015636,2.0244344623440598,-1.0,10.519767753898233,4.690961857612878,2.2425609231560664,-1.0,11.30635119218122,9.92318854495032,1.13938691590565,-0.0287738318113,12.427323380560594,7.81826976268813,1.5895234825317344,-0.9775503197108595,10.766498073054123,5.292367223973504,2.0343444846917946,-1.0
8.0,390.0082642461064,61.14630748948665,5.176783209294477,0.2642999670581277,0.03827751196172249,2.3273033343093896,1.296643103250171,0.3674487415819836,0.7247498649493158,0.07272727272727272,-2.5244472799194395,1.0,75.0,0.0,0.0,0.0,0.12178169010838313,0.009229948732890616,5897.496085976364,16.27305485828162,0.0027593159234098113,0.16486891807846843,0.3931023392982946,32.83237404444339,0.05755367983375288,173.73232308075765,1.281523365152686,0.8344854736657186,0.0,0.32500301633494977,0.992084057045663,0.0,0.21936598059429324,4.778737997767702,0.03,62.476248248527966,67.05200634719242,4.575758098664451,0.9179908582372083,167.95560909550093,75.56165671831693,-92.44412912616056,0.0,0.0,0.9365528818040928,0.11381778099941353,0.1762460809116795,0.3967865208941691,30.382122275423963,0.3042104850223217,0.5886786302167958,8.50809116821414,4.678858633480013,0.3776265924526574,6.712185304345521,8.267541969628171,0.7121961740009416,3.5352794817835633,2.464659556045958,0.25397189180826174,4.408574006528843,0.42394727777924945,1.0,2.605729848856536,18.777933207160988,0.6182740734087377,6.355081079324873,3.9213245836400645,0.0,4.231484113730341,7.490252174204829,0.0,4.9256686638875316,3.0210512036234585,0.1529353082523047,4.217780384587886,3.6403739475351005,0.4359815525787218,3.8261565717345896,0.7242311930684677,0.5796149302473843,2.4715516731609117,2.8621996461151022,0.2551104580733586,6.5129579718401915,1.2252999602356613,0.5000917063967881,2.1003100496352167,1.7411535065653791,0.14181332942517083,3.9670704787095072,1.9074806304042102,0.5273952758740401,3.8029612746982018,1.910255765465,1.184488797247,0.7801911758490001,0.0,0.0,0.0,2.0,0.0,88.0,857.0,5.231850117096019,-0.10621734883617115,0.0,0.08,6.0,0.9146747314113179,-0.469561611854252,-0.34340142834145454,0.5800611423554327,-1.12365978277948,0.9622992459564823,5.907612422263,-109.683477,0.08704311558443747,0.07162048768289807,0.12672122727272728,0.5786497914654517,9.442264398108017,4.931524004157128,1.914674731411318,-1.0,4.887469177150617,6.916161713147192,0.7066736406495301,0.8073200827658928,8.72014247243495,5.5329293705177545,1.576044422128408,-0.9486666188465886,25.70708847153884,15.035134159015636,1.7098010699242012,-1.0,8.225081425783962,4.690961857612878,1.7533891077020003,-1.0,7.873992047250839,9.92318854495032,0.7934941487388881,0.6423611173961126,9.800228424454328,7.81826976268813,1.2535034888697352,-0.25750747614943253,8.848976430032845,5.292367223973504,1.672026156829881,-1.0
9.0,363.2208380912727,41.83860367030936,6.44141075571877,0.24428829551018486,0.3923444976076555,2.438607417833881,1.088667677303194,0.402460775368223,0.7389158888822727,0.12272727272727273,-0.834385345683479,2.0,74.0,0.0,0.0,0.0,0.12408732126421111,0.011038469129635646,5874.491023556252,15.253820978886457,0.002596620016563107,0.1373599623312666,0.4562496171372118,26.265899235554713,0.06249295983028451,175.58855371486786,1.2838591438607407,0.9105857319880398,0.0,0.1929727659729707,0.9988999896200903,0.0,0.21943449980852597,3.2098366381059993,0.03,64.15189411203141,67.20090376084396,3.049009648812543,0.8893905723750598,165.00016764274707,104.67231574400364,-60.36155518344354,0.0,0.0,0.96,0.11673971404648562,0.1913971404648562,0.36839281031901244,31.769065737901197,0.32943782417566425,0.20019556490798385,9.26267497568904,2.8254038407319446,0.3813060315474041,10.406198750938996,4.67680968210098,0.5193462566418624,3.108023631173825,1.8495654966037487,0.2689488475300304,3.7013430799760796,0.32278217506661083,1.0,4.0231552160705055,10.928970882302142,0.28636435982822334,11.60313819607691,2.7938070223752183,0.0,6.130320968968648,3.7113534309147003,0.0,3.909473258267315,5.270808866198677,0.15570041331946763,4.2654581353077035,2.6252511440298103,0.5034793319031285,3.0652415879188624,0.5098407178798352,0.5833616330967677,2.1174342305620018,2.3902005307216867,0.26790762539290086,5.590649525033975,0.7655307830449658,0.5000792975798147,1.8105973984149617,1.7044946841939448,0.1431466332218838,3.9120965779016927,1.4637844141450962,0.5478589144046911,4.411435078649914,1.95506083833,1.3225272713540002,1.2777221984890001,0.0,0.0,0.0,2.0,0.0,90.0,949.0,5.242328042328042,0.024468006460419113,0.0,0.08,6.0,0.5217982808104871,-0.11706305079373848,-0.32639847835119545,0.5804580719393864,-1.1525445909505811,0.9613816150188546,6.146051526958,-117.597741,0.07110489750060717,0.07236767337290713,0.12761085,0.5704034063099985,7.504784751301967,4.931524004157128,1.521798280810487,-0.8324248874510437,4.051892905873845,6.916161713147192,0.5858586126133299,0.849350642470858,6.706251574417431,5.5329293705177545,1.212061663058945,-0.17412332611788983,22.102225995871393,15.035134159015636,1.470038495307876,-0.72151106137402,6.129998865511327,4.690961857612878,1.3067680044260137,-0.37164572377002936,6.218653566926224,9.92318854495032,0.6266789690387121,0.8388539793900455,8.2218383617747,7.81826976268813,1.0516186587744207,0.14676268245115853,7.657126380458431,5.292367223973504,1.446824465576194,-0.671766711948987
