id,name,class,home_currency,fiat,debt,truth_score,truth_debt,tags
country_063f7481c1,Kairounion,Country,KAI0,3662011007.3483458,138027.3393047211,4489.69778754644,-0.0,country
country_84047285f3,Borealreich,Country,BOR1,3708762815.5194254,139143.47309777673,4280.402547119976,118.09020585492605,country
country_2e2333b63f,Umbramark,Country,UMB2,7966242474.112192,40950.696023897304,4880.94848526033,15.809791078910065,country
country_ddb31e8b8e,Junokron,Country,JUN3,1851704526.0752182,0,4478.964776410195,-0.0,country
country_924eeabdcf,Tethysstaat,Country,TET4,1538224366.735095,18901.82319966036,4253.1242405709045,57.06941034227087,country
country_8fa0949caf,Zenitunion,Country,ZEN5,3372176191.239752,277642.9307701844,4330.00982678485,12.182769650945396,country
unitednations_8c3c235b22,United Nations / Planetary Truth Council,UnitedNations,WK,0,0,2374.390870141166,-0.0,un
centralbank_8dfb3b06f9,Central Bank of Kairounion,CentralBank,KAI0,1446873622.9428568,0,610.5809557619655,-0.0,central_bank;financial
commercialbank_32a61a05bd,Meridian Bank Kairounion-1,CommercialBank,KAI0,324335952.04625756,0,1215.2147278824882,1.1498915921531876,commercial_bank;financial
commercialbank_4bb8f779ca,Union Bank Kairounion-2,CommercialBank,KAI0,235875325.8549541,0,1232.7271351648983,0.4923524108619339,commercial_bank;financial
centralbank_65b732ea6e,Central Bank of Borealreich,CentralBank,BOR1,1441140777.2407067,0,792.7057465157571,-0.0,central_bank;financial
developmentbank_a1bfc21690,Nova Bank Borealreich-1,DevelopmentBank,BOR1,77817061.14028859,0,1268.3871926723407,0.9133407124326453,commercial_bank;financial
investmentbank_cd4e409a23,Meridian Bank Borealreich-2,InvestmentBank,BOR1,453943662.93567324,0,1758.0159340864209,1.389366099964898,commercial_bank;financial
centralbank_34665cb1c9,Central Bank of Umbramark,CentralBank,UMB2,3120609881.4647346,0,311.8663714683223,-0.0,central_bank;financial
investmentbank_7c366df315,Union Bank Umbramark-1,InvestmentBank,UMB2,1108149697.6659198,0,1396.700842572133,0.880777908474885,commercial_bank;financial
developmentbank_540ddb0e43,Civic Bank Umbramark-2,DevelopmentBank,UMB2,905932807.8494699,0,978.6334041882621,-0.0,commercial_bank;financial
centralbank_5d2979761e,Central Bank of Junokron,CentralBank,JUN3,725489942.4308616,0,979.1107278107512,-0.0,central_bank;financial
investmentbank_5f93efca1d,Nova Bank Junokron-1,InvestmentBank,JUN3,180474527.51073608,0,1084.4004475636928,-0.0,commercial_bank;financial
developmentbank_436619dbd5,Meridian Bank Junokron-2,DevelopmentBank,JUN3,248399341.3192504,0,917.1240278989536,-0.0,commercial_bank;financial
centralbank_7eabe8b1ad,Central Bank of Tethysstaat,CentralBank,TET4,608377311.4018352,0,796.0007765790739,-0.0,central_bank;financial
developmentbank_38ef8739e1,Nova Bank Tethysstaat-1,DevelopmentBank,TET4,176574863.08105913,0,1379.6584370607836,2.1274042357812926,commercial_bank;financial
